event_type,timestamp_s,sample_index,channel,polarity,amplitude_uv,label,raw_label,onset_s,duration_s
ADM,3.3515625,429.0,T6,DN,-428.3475184487491,,,,
ADM,3.359375,430.0,C4,UP,438.3725014473377,,,,
ADM,3.359375,430.0,F3,UP,449.5683818834683,,,,
ADM,3.3671875,431.0,T5,DN,-486.93483792276425,,,,
ADM,3.375,432.0,F4,UP,403.06561326287994,,,,
ADM,3.375,432.0,F7,UP,519.5886193565717,,,,
ADM,3.375,432.0,O1,DN,-589.4016853914318,,,,
ADM,3.3828125,433.0,C3,UP,629.3388548040786,,,,
ADM,3.3828125,433.0,F3,UP,551.8184156017533,,,,
ADM,3.3828125,433.0,F8,UP,481.3423519933333,,,,
ADM,3.3828125,433.0,Fp1,UP,454.96285966637873,,,,
ADM,3.3828125,433.0,Fp2,UP,649.4003048022154,,,,
ADM,3.3828125,433.0,O2,DN,-689.3684314489026,,,,
ADM,3.3828125,433.0,P3,DN,-571.6074398518941,,,,
ADM,3.3828125,433.0,P4,DN,-406.995262609808,,,,
ADM,3.3828125,433.0,Pz,DN,-400.5451927509265,,,,
ADM,3.3828125,433.0,T3,DN,-512.6951300024426,,,,
ADM,3.3828125,433.0,T6,DN,-401.6522967036672,,,,
ADM,3.390625,434.0,Fz,UP,1028.3921752140745,,,,
ADM,3.390625,434.0,T5,DN,-902.1829225508975,,,,
ADM,3.3984375,435.0,Cz,DN,-457.57561882839445,,,,
ADM,3.3984375,435.0,F4,UP,469.81681599860684,,,,
ADM,3.3984375,435.0,O1,DN,-500.45130620872925,,,,
ADM,3.40625,436.0,C3,DN,-469.2946899549165,,,,
ADM,3.40625,436.0,Fp1,UP,525.4444054571487,,,,
ADM,3.4140625,437.0,F3,DN,-540.9185237007196,,,,
ADM,3.4140625,437.0,F7,DN,-648.6576614701283,,,,
ADM,3.4140625,437.0,T5,UP,871.7760380150107,,,,
ADM,3.421875,438.0,C4,DN,-430.9097887259477,,,,
ADM,3.421875,438.0,F8,DN,-435.5010250371135,,,,
ADM,3.421875,438.0,O1,UP,973.3380874329149,,,,
ADM,3.421875,438.0,P3,UP,409.4176677293651,,,,
ADM,3.4296875,439.0,Fp1,DN,-898.191448515477,,,,
ADM,3.4296875,439.0,Fz,DN,-402.1475100448781,,,,
ADM,3.4296875,439.0,O2,UP,421.9304921344506,,,,
ADM,3.4296875,439.0,T6,UP,537.6062574294253,,,,
ADM,3.4375,440.0,F4,DN,-488.1059753366712,,,,
ADM,3.4375,440.0,F7,UP,524.5932509012157,,,,
ADM,3.4453125,441.0,O1,DN,-493.30305111792615,,,,
ADM,3.453125,442.0,Fp1,UP,732.7150150183401,,,,
ADM,3.4609375,443.0,T5,UP,507.58531898599045,,,,
ADM,3.46875,444.0,F4,DN,-569.0759239157339,,,,
ADM,3.46875,444.0,P4,UP,492.0996550354472,,,,
ADM,3.46875,444.0,Pz,UP,542.4022209691391,,,,
ADM,3.4765625,445.0,F3,DN,-554.4808191826651,,,,
ADM,3.4765625,445.0,Fp1,DN,-475.07674948328753,,,,
ADM,3.4765625,445.0,Fp2,DN,-402.24428044447814,,,,
ADM,3.4765625,445.0,O1,UP,538.7417858709439,,,,
ADM,3.4765625,445.0,P3,UP,579.306248446981,,,,
ADM,3.484375,446.0,F7,DN,-596.3560697926982,,,,
ADM,3.484375,446.0,F8,DN,-403.9551094565987,,,,
ADM,3.484375,446.0,T5,UP,546.4921414012903,,,,
ADM,3.484375,446.0,T6,UP,457.5189953632834,,,,
ADM,3.4921875,447.0,Fz,DN,-588.8449521489275,,,,
ADM,3.5,448.0,Fp1,DN,-437.53843085301804,,,,
ADM,3.5,448.0,Fp2,DN,-566.3177538785087,,,,
ADM,3.5,448.0,O1,UP,489.5840516384225,,,,
ADM,3.5,448.0,T3,UP,470.53904318985417,,,,
ADM,3.5078125,449.0,F4,DN,-427.53444900885853,,,,
ADM,3.5078125,449.0,Pz,UP,408.0799515787561,,,,
ADM,3.5078125,449.0,T5,UP,558.2720468676706,,,,
ADM,3.515625,450.0,Cz,UP,435.31567945968726,,,,
ADM,3.515625,450.0,P3,UP,406.7469977124163,,,,
ADM,3.515625,450.0,T4,DN,-464.57454394608214,,,,
ADM,3.5234375,451.0,F3,DN,-403.12387701411956,,,,
ADM,3.5234375,451.0,F8,DN,-473.6309374698899,,,,
ADM,3.5234375,451.0,Fp2,DN,-432.02475934879305,,,,
ADM,3.5234375,451.0,Fz,DN,-473.6553212480435,,,,
ADM,3.5234375,451.0,T6,UP,507.432239053474,,,,
ADM,3.53125,452.0,O2,UP,435.6804690175075,,,,
ADM,3.53125,452.0,P4,UP,454.96327981204644,,,,
ADM,3.546875,454.0,Pz,UP,486.0690778946308,,,,
ADM,3.5703125,457.0,T5,DN,-432.88531858375404,,,,
ADM,3.578125,458.0,C4,UP,422.57682356767515,,,,
ADM,3.5859375,459.0,Fz,UP,404.1464868455044,,,,
ADM,3.59375,460.0,Cz,UP,403.4076284167939,,,,
ADM,3.59375,460.0,T6,DN,-484.3899545111054,,,,
ADM,3.6015625,461.0,F3,UP,484.2160205702788,,,,
ADM,3.6015625,461.0,O1,DN,-631.9267073259033,,,,
ADM,3.6015625,461.0,P3,DN,-529.0910562364493,,,,
ADM,3.6015625,461.0,T5,DN,-482.47537621261273,,,,
ADM,3.609375,462.0,Fp2,UP,538.6363356691703,,,,
ADM,3.6171875,463.0,Fp1,UP,490.6076052688118,,,,
ADM,3.625,464.0,F7,UP,466.00200073516896,,,,
ADM,3.625,464.0,Pz,DN,-554.5254768717712,,,,
ADM,3.625,464.0,T6,DN,-400.0050613826971,,,,
ADM,3.6328125,465.0,F4,UP,514.8025346767504,,,,
ADM,3.6328125,465.0,F8,UP,504.67410383860374,,,,
ADM,3.6328125,465.0,Fz,UP,476.51001540185325,,,,
ADM,3.6328125,465.0,O1,DN,-431.0305783510621,,,,
ADM,3.6328125,465.0,O2,DN,-408.66870264462483,,,,
ADM,3.6328125,465.0,P4,DN,-482.6576267676821,,,,
ADM,3.640625,466.0,C3,UP,410.70417333574966,,,,
ADM,3.640625,466.0,Fp2,UP,407.0026635307853,,,,
ADM,3.6484375,467.0,P3,DN,-456.3023109302834,,,,
ADM,3.6484375,467.0,T5,DN,-506.34527875766804,,,,
ADM,3.65625,468.0,F3,UP,458.25448568096795,,,,
ADM,3.65625,468.0,T4,UP,434.79608811951044,,,,
ADM,3.6640625,469.0,Pz,DN,-451.3760427605247,,,,
ADM,3.671875,470.0,O2,DN,-432.68615093934744,,,,
ADM,3.671875,470.0,T6,DN,-499.61915439884655,,,,
ADM,3.6796875,471.0,F4,UP,507.02362446221446,,,,
ADM,3.6875,472.0,F8,UP,449.9533462739721,,,,
ADM,3.6875,472.0,O1,DN,-465.6487451482475,,,,
ADM,3.6953125,473.0,Fp2,UP,463.26092871958537,,,,
ADM,3.703125,474.0,C4,UP,450.52575884794453,,,,
ADM,3.703125,474.0,P4,DN,-427.12147222892,,,,
ADM,3.703125,474.0,T5,DN,-475.87944133097216,,,,
ADM,3.7109375,475.0,C3,UP,425.42212389144305,,,,
ADM,3.7109375,475.0,O2,DN,-514.1510529137981,,,,
ADM,3.71875,476.0,F3,UP,535.0384758368956,,,,
ADM,3.71875,476.0,F4,UP,452.4959092643521,,,,
ADM,3.71875,476.0,F7,UP,593.1368544753042,,,,
ADM,3.71875,476.0,F8,UP,468.8030112214171,,,,
ADM,3.71875,476.0,O1,DN,-436.6101531091103,,,,
ADM,3.71875,476.0,P3,DN,-469.0042028988557,,,,
ADM,3.71875,476.0,Pz,DN,-400.9861345179476,,,,
ADM,3.71875,476.0,T4,UP,459.8770336394273,,,,
ADM,3.71875,476.0,T6,DN,-534.2326106082278,,,,
ADM,3.7265625,477.0,Fp1,UP,418.5354526473877,,,,
ADM,3.7265625,477.0,T5,DN,-574.5818688902222,,,,
ADM,3.734375,478.0,Fp2,UP,562.5267141019931,,,,
ADM,3.734375,478.0,Fz,UP,697.3473586028312,,,,
ADM,3.7421875,479.0,T3,DN,-615.4632826717814,,,,
ADM,3.75,480.0,Fp1,UP,572.8182394427871,,,,
ADM,3.7578125,481.0,Cz,DN,-642.8471245459201,,,,
ADM,3.7734375,483.0,C3,DN,-423.5074056986698,,,,
ADM,3.7734375,483.0,C4,DN,-522.5251081666811,,,,
ADM,3.7734375,483.0,O1,UP,457.3783544229012,,,,
ADM,3.7734375,483.0,T5,UP,635.2374045545399,,,,
ADM,3.7734375,483.0,T6,UP,437.75564949282426,,,,
ADM,3.78125,484.0,Cz,DN,-467.9871920602524,,,,
ADM,3.7890625,485.0,Fp1,DN,-424.45257559638486,,,,
ADM,3.7890625,485.0,O2,UP,555.022042570699,,,,
ADM,3.796875,486.0,F3,DN,-414.4758121172056,,,,
ADM,3.796875,486.0,F4,DN,-589.6518375127437,,,,
ADM,3.796875,486.0,F7,DN,-420.2743687092827,,,,
ADM,3.796875,486.0,O1,UP,436.6884873395129,,,,
ADM,3.796875,486.0,P3,UP,437.96553412300267,,,,
ADM,3.796875,486.0,P4,UP,433.0349230228242,,,,
ADM,3.796875,486.0,Pz,UP,404.6673888315636,,,,
ADM,3.796875,486.0,T4,DN,-455.26014927344545,,,,
ADM,3.796875,486.0,T6,UP,515.7846568843005,,,,
ADM,3.8046875,487.0,F8,DN,-471.3757562425896,,,,
ADM,3.8046875,487.0,T5,UP,534.5763748552189,,,,
ADM,3.8203125,489.0,F3,DN,-501.711678862092,,,,
ADM,3.8203125,489.0,F4,DN,-423.96733904879557,,,,
ADM,3.8203125,489.0,Fp2,DN,-658.5471716848749,,,,
ADM,3.8203125,489.0,Fz,DN,-555.6872991299275,,,,
ADM,3.8203125,489.0,T6,UP,413.1315662912987,,,,
ADM,3.828125,490.0,F8,DN,-461.9788158489119,,,,
ADM,3.828125,490.0,O1,UP,512.1909919878076,,,,
ADM,3.828125,490.0,T5,UP,445.30947363123784,,,,
ADM,3.8359375,491.0,F7,DN,-405.3370729908517,,,,
ADM,3.8359375,491.0,Fp1,DN,-490.70296004604893,,,,
ADM,3.8359375,491.0,P3,UP,518.1174525601245,,,,
ADM,3.84375,492.0,C3,DN,-434.15450742975185,,,,
ADM,3.84375,492.0,Cz,UP,418.68247666181793,,,,
ADM,3.84375,492.0,Fp2,DN,-604.9478295116269,,,,
ADM,3.84375,492.0,O2,UP,469.3556901309405,,,,
ADM,3.84375,492.0,Pz,UP,414.84267281194167,,,,
ADM,3.859375,494.0,Fz,DN,-414.45534901183976,,,,
ADM,3.859375,494.0,O1,UP,603.074438723905,,,,
ADM,3.859375,494.0,T5,UP,480.4062919415938,,,,
ADM,3.8671875,495.0,F7,DN,-425.40645410309065,,,,
ADM,3.8671875,495.0,Fp1,DN,-465.3312068842203,,,,
ADM,3.8671875,495.0,T4,DN,-405.3682977812772,,,,
ADM,3.8671875,495.0,T6,UP,484.6816208224974,,,,
ADM,3.875,496.0,F4,DN,-447.16339043442207,,,,
ADM,3.875,496.0,Fp2,DN,-478.89345328732736,,,,
ADM,3.875,496.0,O2,UP,558.9644938031494,,,,
ADM,3.8828125,497.0,F3,DN,-424.7327045068314,,,,
ADM,3.8828125,497.0,F8,DN,-400.07411606939337,,,,
ADM,3.8828125,497.0,P3,UP,465.21652520689787,,,,
ADM,3.90625,500.0,Pz,UP,470.4304368408312,,,,
ADM,3.9140625,501.0,P4,UP,426.3916560369023,,,,
ADM,3.9453125,505.0,F7,UP,433.163848758799,,,,
ADM,3.9453125,505.0,T5,DN,-497.6673735392046,,,,
ADM,3.9453125,505.0,T6,DN,-438.2961472762686,,,,
ADM,3.953125,506.0,Cz,UP,456.1579237201675,,,,
ADM,3.953125,506.0,Fp2,UP,423.4611878306514,,,,
ADM,3.953125,506.0,O1,DN,-675.3656680470589,,,,
ADM,3.9609375,507.0,C4,UP,508.6141807130822,,,,
ADM,3.9609375,507.0,P3,DN,-545.7540783540586,,,,
ADM,3.96875,508.0,F8,UP,551.4429595077238,,,,
ADM,3.96875,508.0,O2,DN,-641.0658881975498,,,,
ADM,3.96875,508.0,T3,UP,405.49962755625654,,,,
ADM,3.96875,508.0,T5,DN,-405.1291348126812,,,,
ADM,3.96875,508.0,T6,DN,-429.45937548150016,,,,
ADM,3.9765625,509.0,F3,UP,541.6434500914828,,,,
ADM,3.9765625,509.0,F4,UP,562.4534313648485,,,,
ADM,3.9765625,509.0,Fp1,UP,533.0062642900484,,,,
ADM,3.9765625,509.0,O1,DN,-565.0409404924554,,,,
ADM,3.9765625,509.0,Pz,DN,-449.27830771217293,,,,
ADM,3.984375,510.0,C3,UP,501.4781384486543,,,,
ADM,3.984375,510.0,F7,UP,438.6128492773508,,,,
ADM,3.984375,510.0,Fp2,UP,455.8005123658007,,,,
ADM,3.984375,510.0,Fz,UP,457.7019608936864,,,,
ADM,3.984375,510.0,T4,UP,405.2373365557514,,,,
ADM,3.9921875,511.0,P4,DN,-408.2608033343311,,,,
ADM,4.0,512.0,O2,DN,-436.0594406385439,,,,
ADM,4.0,512.0,P3,DN,-468.55590199211673,,,,
ADM,4.0,512.0,T6,DN,-466.09082330417175,,,,
ADM,4.0078125,513.0,Pz,DN,-450.25916941814825,,,,
ADM,4.015625,514.0,F4,UP,432.37215275098026,,,,
ADM,4.015625,514.0,F8,UP,443.1225159684407,,,,
ADM,4.015625,514.0,O1,DN,-428.0133135515506,,,,
ADM,4.015625,514.0,T5,DN,-436.116287853871,,,,
ADM,4.0234375,515.0,Cz,UP,427.7186934740722,,,,
ADM,4.0234375,515.0,F3,UP,493.2972744280433,,,,
ADM,4.0234375,515.0,Fp1,UP,420.54209343275517,,,,
ADM,4.0234375,515.0,Fp2,UP,434.02489459162246,,,,
ADM,4.03125,516.0,P4,DN,-443.73668264764916,,,,
ADM,4.0390625,517.0,F7,UP,419.3634844403878,,,,
ADM,4.0390625,517.0,Fz,UP,420.59180546335665,,,,
ADM,4.046875,518.0,C3,UP,451.8562517772267,,,,
ADM,4.046875,518.0,O2,DN,-428.08743495528114,,,,
ADM,4.046875,518.0,P3,DN,-475.5338560620888,,,,
ADM,4.0546875,519.0,F3,UP,400.47834187634624,,,,
ADM,4.0546875,519.0,F4,UP,525.8967184743025,,,,
ADM,4.0546875,519.0,Pz,DN,-495.03167006900065,,,,
ADM,4.0546875,519.0,T5,DN,-516.8363767278063,,,,
ADM,4.0546875,519.0,T6,DN,-484.66734674552816,,,,
ADM,4.0625,520.0,Fp2,UP,488.4942836233825,,,,
ADM,4.0625,520.0,O1,DN,-650.2071371202132,,,,
ADM,4.0703125,521.0,F7,UP,464.9549868676877,,,,
ADM,4.0703125,521.0,F8,UP,491.46764149864066,,,,
ADM,4.078125,522.0,F3,UP,427.52589267684044,,,,
ADM,4.078125,522.0,Fp1,UP,544.383612502201,,,,
ADM,4.078125,522.0,P3,DN,-435.34169353036435,,,,
ADM,4.078125,522.0,T4,UP,520.2162237253212,,,,
ADM,4.078125,522.0,T5,DN,-542.874007384069,,,,
ADM,4.09375,524.0,Fz,UP,468.4959418049516,,,,
ADM,4.09375,524.0,T3,DN,-454.73817982823715,,,,
ADM,4.1015625,525.0,F8,DN,-596.9730247700387,,,,
ADM,4.109375,526.0,P4,UP,434.796179613368,,,,
ADM,4.1171875,527.0,C3,DN,-401.47120008298384,,,,
ADM,4.1171875,527.0,C4,DN,-431.31245752007675,,,,
ADM,4.1171875,527.0,Cz,DN,-854.5329486717261,,,,
ADM,4.1171875,527.0,F7,DN,-449.9314109465452,,,,
ADM,4.1171875,527.0,O1,UP,443.362456898968,,,,
ADM,4.1171875,527.0,P3,UP,443.0394063658825,,,,
ADM,4.1171875,527.0,T5,UP,426.2088450479097,,,,
ADM,4.125,528.0,F3,DN,-489.10851636004395,,,,
ADM,4.125,528.0,O2,UP,437.45063713051394,,,,
ADM,4.125,528.0,Pz,UP,455.4803461735062,,,,
ADM,4.125,528.0,T4,DN,-445.33922259573427,,,,
ADM,4.125,528.0,T6,UP,491.6055370369637,,,,
ADM,4.1328125,529.0,Fp2,DN,-426.04964478536397,,,,
ADM,4.140625,530.0,F4,DN,-560.9446117794756,,,,
ADM,4.140625,530.0,F7,DN,-404.1784234014199,,,,
ADM,4.140625,530.0,O1,UP,556.0763452885386,,,,
ADM,4.140625,530.0,P3,UP,400.33803165504304,,,,
ADM,4.140625,530.0,T5,UP,623.2743957832851,,,,
ADM,4.1484375,531.0,F3,DN,-461.0044967497547,,,,
ADM,4.1484375,531.0,Fp1,DN,-521.6543368079401,,,,
ADM,4.1484375,531.0,Fz,DN,-461.77964015046524,,,,
ADM,4.15625,532.0,C3,DN,-402.7288454687894,,,,
ADM,4.15625,532.0,C4,DN,-457.48994018628457,,,,
ADM,4.15625,532.0,O2,UP,578.3463979058695,,,,
ADM,4.15625,532.0,T6,UP,570.4582425126723,,,,
ADM,4.1640625,533.0,F4,DN,-517.5355150130534,,,,
ADM,4.1640625,533.0,O1,UP,447.8101764013185,,,,
ADM,4.1640625,533.0,Pz,UP,448.9277828441321,,,,
ADM,4.1640625,533.0,T5,UP,467.3975881932202,,,,
ADM,4.171875,534.0,F8,DN,-432.69643495391637,,,,
ADM,4.171875,534.0,Fp2,DN,-610.4412535313063,,,,
ADM,4.171875,534.0,P4,UP,448.5534307334267,,,,
ADM,4.1796875,535.0,Fz,DN,-436.51138416340586,,,,
ADM,4.1875,536.0,Fp1,DN,-473.8431532620367,,,,
ADM,4.1875,536.0,P3,UP,554.6428696200663,,,,
ADM,4.1953125,537.0,F3,DN,-447.467053932053,,,,
ADM,4.1953125,537.0,F7,DN,-654.4096931655018,,,,
ADM,4.1953125,537.0,Fp2,DN,-473.48073983702454,,,,
ADM,4.1953125,537.0,T5,UP,525.2631779241798,,,,
ADM,4.203125,538.0,C4,UP,460.5234554326378,,,,
ADM,4.203125,538.0,O1,UP,490.6759207886054,,,,
ADM,4.203125,538.0,T3,UP,405.4008189037444,,,,
ADM,4.203125,538.0,T6,UP,456.397743481815,,,,
ADM,4.21875,540.0,Fp1,DN,-446.036677066503,,,,
ADM,4.21875,540.0,Fz,DN,-454.60419579866135,,,,
ADM,4.2265625,541.0,F8,DN,-403.94483075248087,,,,
ADM,4.2265625,541.0,O2,UP,415.2212665476324,,,,
ADM,4.2265625,541.0,T5,UP,476.92282006137043,,,,
ADM,4.234375,542.0,F4,DN,-454.1068043915047,,,,
ADM,4.234375,542.0,Fp2,DN,-430.43520660671464,,,,
ADM,4.234375,542.0,P3,UP,423.32519413198133,,,,
ADM,4.234375,542.0,Pz,UP,454.5222353553152,,,,
ADM,4.2578125,545.0,F3,DN,-425.46248974196374,,,,
ADM,4.265625,546.0,Cz,UP,442.34245533114455,,,,
ADM,4.2734375,547.0,T4,DN,-401.21609691218225,,,,
ADM,4.28125,548.0,T5,DN,-508.80571830478084,,,,
ADM,4.2890625,549.0,Fp2,UP,424.9441656686479,,,,
ADM,4.2890625,549.0,O1,DN,-531.2941788952936,,,,
ADM,4.2890625,549.0,P3,DN,-454.8339880381597,,,,
ADM,4.2890625,549.0,P4,UP,402.70607611430785,,,,
ADM,4.296875,550.0,F7,UP,514.2291318213172,,,,
ADM,4.296875,550.0,F8,UP,478.2603998717381,,,,
ADM,4.296875,550.0,T6,DN,-513.7746634956433,,,,
ADM,4.3046875,551.0,Fp1,UP,536.3549822695204,,,,
ADM,4.3046875,551.0,Fz,UP,491.2235021963828,,,,
ADM,4.3046875,551.0,O2,DN,-437.7400310687945,,,,
ADM,4.3046875,551.0,T5,DN,-457.5471142195277,,,,
ADM,4.3125,552.0,C3,UP,402.6252776524963,,,,
ADM,4.3125,552.0,O1,DN,-441.0860308846986,,,,
ADM,4.3203125,553.0,C4,UP,427.8576320279444,,,,
ADM,4.3203125,553.0,F3,UP,471.28919194126667,,,,
ADM,4.3203125,553.0,F4,UP,506.20467668648627,,,,
ADM,4.3203125,553.0,Fp2,UP,472.42773398343877,,,,
ADM,4.3203125,553.0,P3,DN,-405.21903521143764,,,,
ADM,4.328125,554.0,T6,DN,-484.53909635808867,,,,
ADM,4.3359375,555.0,F8,UP,413.80165668379567,,,,
ADM,4.3359375,555.0,P4,DN,-489.3770107455104,,,,
ADM,4.3359375,555.0,Pz,DN,-571.8878920026332,,,,
ADM,4.3359375,555.0,T4,UP,405.48819284098846,,,,
ADM,4.34375,556.0,F7,UP,430.52110768154006,,,,
ADM,4.34375,556.0,O2,DN,-442.95278832994603,,,,
ADM,4.3515625,557.0,Fp1,UP,436.1202541746379,,,,
ADM,4.3515625,557.0,O1,DN,-437.81405034920004,,,,
ADM,4.3515625,557.0,T5,DN,-475.2383339629035,,,,
ADM,4.359375,558.0,Fp2,UP,433.2501579258514,,,,
ADM,4.359375,558.0,Fz,UP,426.06082506475184,,,,
ADM,4.3671875,559.0,Cz,UP,435.7811616551187,,,,
ADM,4.3671875,559.0,F4,UP,511.68276515119345,,,,
ADM,4.375,560.0,F3,UP,430.01039354270074,,,,
ADM,4.3828125,561.0,P4,DN,-405.2096694880887,,,,
ADM,4.3828125,561.0,Pz,DN,-432.8690433056298,,,,
ADM,4.390625,562.0,C3,UP,412.4186927086989,,,,
ADM,4.3984375,563.0,O2,DN,-445.10977327600284,,,,
ADM,4.3984375,563.0,T5,DN,-437.8413172457646,,,,
ADM,4.3984375,563.0,T6,DN,-461.8740149692855,,,,
ADM,4.40625,564.0,O1,DN,-400.09226091496333,,,,
ADM,4.40625,564.0,P3,DN,-455.0517657461629,,,,
ADM,4.4140625,565.0,F3,UP,423.194352744987,,,,
ADM,4.4140625,565.0,F4,UP,546.9559896518765,,,,
ADM,4.4140625,565.0,F8,UP,425.43722700143525,,,,
ADM,4.4140625,565.0,Fp2,UP,443.2815166708977,,,,
ADM,4.421875,566.0,F7,UP,404.6523047646208,,,,
ADM,4.421875,566.0,T4,UP,461.78688721997446,,,,
ADM,4.421875,566.0,T5,DN,-455.78928318574725,,,,
ADM,4.4296875,567.0,Fp1,UP,400.5769984986713,,,,
ADM,4.4375,568.0,O1,DN,-421.64798537656833,,,,
ADM,4.4453125,569.0,Fz,UP,524.9981673844946,,,,
ADM,4.4609375,571.0,Pz,DN,-450.8873670702131,,,,
ADM,4.4609375,571.0,T3,DN,-564.140463211686,,,,
ADM,4.46875,572.0,Cz,DN,-556.8732422901726,,,,
ADM,4.4765625,573.0,C4,DN,-476.8469858681206,,,,
ADM,4.4765625,573.0,O1,UP,668.2545729493482,,,,
ADM,4.4765625,573.0,P4,UP,402.5036789895686,,,,
ADM,4.4765625,573.0,T4,DN,-507.843614533015,,,,
ADM,4.4765625,573.0,T6,UP,503.2437297989437,,,,
ADM,4.484375,574.0,C3,DN,-471.7688002117778,,,,
ADM,4.484375,574.0,O2,UP,495.50338309948995,,,,
ADM,4.484375,574.0,T5,UP,627.8850372201557,,,,
ADM,4.4921875,575.0,Cz,DN,-489.8309397839428,,,,
ADM,4.4921875,575.0,F8,DN,-490.200999205804,,,,
ADM,4.5,576.0,F3,DN,-457.4247893962789,,,,
ADM,4.5,576.0,F4,DN,-633.1221487931083,,,,
ADM,4.5,576.0,F7,DN,-509.0469697613233,,,,
ADM,4.5,576.0,O1,UP,558.1486104818512,,,,
ADM,4.5,576.0,P3,UP,509.37057289368096,,,,
ADM,4.5,576.0,Pz,UP,425.22817598033333,,,,
ADM,4.5078125,577.0,T5,UP,530.2274243113303,,,,
ADM,4.5078125,577.0,T6,UP,439.5800376394754,,,,
ADM,4.5234375,579.0,F4,DN,-494.0522521359747,,,,
ADM,4.5234375,579.0,Fp2,DN,-753.8269657658151,,,,
ADM,4.5234375,579.0,Fz,DN,-528.8759546636525,,,,
ADM,4.5234375,579.0,O2,UP,455.1695034725559,,,,
ADM,4.53125,580.0,F8,DN,-503.72298721058627,,,,
ADM,4.53125,580.0,P4,UP,468.00266943404426,,,,
ADM,4.53125,580.0,T4,DN,-400.68081977647864,,,,
ADM,4.5390625,581.0,F3,DN,-522.064599778186,,,,
ADM,4.5390625,581.0,Fp1,DN,-665.1541168012627,,,,
ADM,4.5390625,581.0,O1,UP,551.0262273247776,,,,
ADM,4.5390625,581.0,P3,UP,449.822057642095,,,,
ADM,4.5390625,581.0,Pz,UP,516.3268198752263,,,,
ADM,4.5390625,581.0,T5,UP,601.2806347931107,,,,
ADM,4.546875,582.0,F7,DN,-442.528636391333,,,,
ADM,4.546875,582.0,Fp2,DN,-621.4146434735007,,,,
ADM,4.546875,582.0,T6,UP,459.6769032806917,,,,
ADM,4.5546875,583.0,Fz,DN,-501.67332145625875,,,,
ADM,4.5625,584.0,Fp1,DN,-452.35271144883194,,,,
ADM,4.5625,584.0,O2,UP,478.80760116935176,,,,
ADM,4.5625,584.0,T3,UP,432.1708591314447,,,,
ADM,4.5703125,585.0,Cz,UP,435.13391211398965,,,,
ADM,4.5703125,585.0,F8,DN,-479.2735239153694,,,,
ADM,4.5703125,585.0,Fp2,DN,-454.8070744542481,,,,
ADM,4.578125,586.0,T6,UP,509.2046678726093,,,,
ADM,4.5859375,587.0,P3,UP,458.2127492755235,,,,
ADM,4.6015625,589.0,F4,DN,-406.9037060629205,,,,
ADM,4.609375,590.0,Pz,UP,404.4995371635734,,,,
ADM,4.625,592.0,Cz,UP,476.8994414464716,,,,
ADM,4.6328125,593.0,F8,UP,440.10497230406514,,,,
ADM,4.6328125,593.0,P4,DN,-415.71240171279516,,,,
ADM,4.640625,594.0,Fp2,UP,453.5958790443783,,,,
ADM,4.640625,594.0,O2,DN,-550.6127883728269,,,,
ADM,4.640625,594.0,P3,DN,-501.1709099020764,,,,
ADM,4.640625,594.0,T6,DN,-414.6282611115636,,,,
ADM,4.6484375,595.0,O1,DN,-429.961744041085,,,,
ADM,4.65625,596.0,T5,DN,-619.9237565400342,,,,
ADM,4.6640625,597.0,Fp1,UP,404.71594201837814,,,,
ADM,4.6640625,597.0,T4,UP,450.01040152225886,,,,
ADM,4.671875,598.0,F4,UP,508.05466296704026,,,,
ADM,4.671875,598.0,F8,UP,467.0218128005984,,,,
ADM,4.671875,598.0,Fp2,UP,506.10086850983026,,,,
ADM,4.671875,598.0,O1,DN,-535.0701733577785,,,,
ADM,4.671875,598.0,P3,DN,-431.8520153688292,,,,
ADM,4.671875,598.0,T3,DN,-414.2394814665191,,,,
ADM,4.6796875,599.0,C4,UP,491.2136412203842,,,,
ADM,4.6796875,599.0,Fz,UP,413.2495240160084,,,,
ADM,4.6796875,599.0,Pz,DN,-491.89061374994446,,,,
ADM,4.6796875,599.0,T5,DN,-515.1546296305614,,,,
ADM,4.6875,600.0,F7,UP,448.0111354316811,,,,
ADM,4.6953125,601.0,O2,DN,-483.50503609627395,,,,
ADM,4.7109375,603.0,Cz,UP,426.8195748028261,,,,
ADM,4.7109375,603.0,Fp2,UP,431.6624872299275,,,,
ADM,4.71875,604.0,F4,UP,461.6231626373691,,,,
ADM,4.7265625,605.0,F8,UP,424.05209178139035,,,,
ADM,4.7265625,605.0,T4,UP,479.76786067962934,,,,
ADM,4.7265625,605.0,T6,DN,-823.4849458995525,,,,
ADM,4.734375,606.0,Pz,DN,-435.53890698716174,,,,
ADM,4.734375,606.0,T5,DN,-436.15306145382715,,,,
ADM,4.75,608.0,F3,UP,483.1096784476409,,,,
ADM,4.75,608.0,Fp1,UP,409.2350474598747,,,,
ADM,4.75,608.0,T6,DN,-995.9057236295945,,,,
ADM,4.765625,610.0,C3,UP,456.5749229049132,,,,
ADM,4.7734375,611.0,Fz,UP,437.7671862611158,,,,
ADM,4.7734375,611.0,T6,DN,-572.5968944542852,,,,
ADM,4.78125,612.0,F4,UP,451.0744740290544,,,,
ADM,4.78125,612.0,Fp2,UP,452.2166764576851,,,,
ADM,4.78125,612.0,O2,DN,-662.2840656767193,,,,
ADM,4.7890625,613.0,F7,UP,404.8476812138675,,,,
